"Date","Price","Open","High","Low","Change %"
"Aug 11, 2010","135.045","135.990","136.565","134.570","-1.08"
"Aug 12, 2010","135.645","134.710","136.135","134.570","0.44"
"Aug 13, 2010","135.440","135.130","135.950","134.710","-0.15"
"Aug 16, 2010","135.565","135.130","136.135","134.630","0.09"
"Aug 17, 2010","136.020","135.090","136.440","134.690","0.34"
"Aug 18, 2010","136.315","135.550","136.875","134.970","0.22"
"Aug 19, 2010","136.250","135.380","137.300","135.210","-0.05"
"Aug 20, 2010","136.190","135.470","136.750","135.270","-0.04"
"Aug 23, 2010","136.200","135.620","137.140","135.320","0.01"
"Aug 24, 2010","136.685","135.510","137.295","135.370","0.36"
"Aug 25, 2010","137.000","136.130","137.550","135.890","0.23"
"Aug 26, 2010","137.280","136.380","137.730","136.030","0.20"
"Aug 27, 2010","136.995","136.660","137.575","136.060","-0.21"
"Aug 30, 2010","136.840","136.570","137.480","136.140","-0.11"
"Aug 31, 2010","136.975","136.460","137.495","136.110","0.10"
"Sep 01, 2010","136.900","136.600","137.640","136.260","-0.05"
"Sep 02, 2010","137.135","136.460","137.215","136.210","0.17"
"Sep 03, 2010","137.000","136.970","137.600","136.170","-0.10"
"Sep 06, 2010","136.835","136.490","137.195","136.250","-0.12"
"Sep 07, 2010","136.945","136.620","137.525","135.640","0.08"
"Sep 08, 2010","136.550","136.380","137.130","135.540","-0.29"
"Sep 09, 2010","136.240","136.270","137.010","135.640","-0.23"
"Sep 10, 2010","135.835","136.000","137.035","135.280","-0.30"
"Sep 13, 2010","136.450","135.640","137.680","135.440","0.45"
"Sep 14, 2010","136.250","135.780","136.980","135.130","-0.15"
"Sep 15, 2010","136.150","135.590","136.220","135.250","-0.07"
"Sep 16, 2010","136.500","135.450","136.850","135.380","0.26"
"Sep 17, 2010","136.855","135.960","136.975","135.800","0.26"
"Sep 20, 2010","136.700","136.630","137.260","135.930","-0.11"
"Sep 21, 2010","137.710","136.410","138.020","135.920","0.74"
"Sep 22, 2010","137.215","137.160","138.765","136.050","-0.36"
